@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
284.700012,101810,90,0.600002,5.100001,187,3.3,4.1,7.14,5.74,1018.3,11.6,12.4,Baja
284.999969,101670,90,-1.799999,5.800002,165,4.8,5.6,6.67,5.11,1017.6,11.7,12.5,Baja
284.700012,101490,96,-3.799999,3.200001,127,5.3,6.2,6.25,4.87,1016.4,12.1,12.5,Baja
284.5,101540,96,-3.4,-0.5,124,3.6,4.2,6.67,4.79,1016.7,12,12.4,Baja
284.799988,101740,93,-0.2,-0.5,143,2.5,3,14.81,4.92,1017.8,12,12.5,Baja
285.200012,101780,91,1.000002,-0.499998,166,2.8,3.3,7.14,6.15,1017.7,12.5,12.9,Media
285.200012,101680,90,1.900003,1.2,155,2.5,3,9.09,7.43,1016.9,12.1,12.8,Baja
284.700012,101540,92,0.100002,-0.499998,181,2.4,2.8,10,7.49,1015.2,12,12.8,Baja
285.100006,101430,92,-3.299999,-0.299998,138,3.2,3.7,9.09,6.72,1014.9,12.1,12.8,Baja
285.100006,101430,94,-0.499998,-2.5,119,0.9,1.4,9.09,7.52,1014.4,13.2,13.4,Baja
285.100006,101370,90,1.300002,-1.8,220,0.5,0.7,8.33,6.27,1013.6,12.5,13.4,Baja
285,101220,91,3.5,-1.699998,310,3.3,3.7,14.81,7.56,1011.7,12.3,13.3,Baja
285.399994,101090,93,4.200002,-3.099998,327,4.2,4.9,14.81,5.63,1011.3,12.2,13.1,Baja
285.599976,101090,90,3.200001,-6.499999,340,6.2,7.7,9.09,4.23,1010.9,12.6,13.1,Baja
285.399994,101210,93,3.200001,-6.9,334,5.4,6.2,9.09,5.17,1012.2,13.1,13,Baja
285.700012,101330,92,5.000001,-7.2,321,6.3,7.3,8.33,4.85,1013.1,13.2,13,Baja
285.299988,101420,93,7.400002,-5.3,329,5.5,6.7,8.33,4.96,1014.6,12.9,13,Baja
285.600006,101540,83,8.9,-3.599998,290,6.4,7.7,7.14,5.07,1014.1,13.2,13.2,Baja
285,101560,86,6.800002,-2.9,295,8.9,10.6,5,4.46,1014.6,12.8,13.2,Baja
284.200012,101620,92,4.7,-0.699998,286,6.1,7.8,7.14,4.96,1015.4,11.9,13.1,Baja
284.600006,101650,89,4.100001,2.500003,239,4.8,5.9,6.67,4.97,1016.1,11.7,13,Baja
284.600006,101540,91,4.200002,6.500001,211,6.3,8,7.14,4.66,1014.6,12.3,13.1,Baja
284.799988,101180,94,5.300002,6.100001,224,5,6.1,7.69,4.66,1012.1,12.2,13.1,Baja
284.799988,100890,93,4.600001,3.000001,245,3,3.7,7.69,4.53,1009.1,12.2,13.1,Baja
285.299988,100810,90,3.100002,-2.799999,358,2.7,3.2,5.88,5.61,1008.5,12.8,13.2,Baja
286.299988,100900,85,1.800002,-4.799998,3,3.5,4.1,6.25,5.54,1009.5,13.8,14.3,Baja
286,100990,90,-0.999998,-7.999999,0,4.4,5.5,7.14,5.82,1010.3,13.8,14.6,Media
285.600006,101130,91,-2.099997,-7.699998,16,4.8,5.6,9.09,6.49,1011.3,13.7,14.6,Media
286.899994,101220,84,-1.799999,-6,63,4,4.8,9.09,6.25,1012.4,13.9,14.5,Media
286.399994,101250,88,-1.4,-3.999999,41,1.2,2,8.33,6.28,1013.4,14.2,14.8,Baja
285.799988,101270,94,-3.099998,-3.9,19,4.6,5.5,7.69,5.84,1013.1,14.4,14.6,Baja
285.999969,101300,92,-4.199998,-3.1,86,5.2,6.4,8.33,5.51,1013.6,14,14.8,Baja
286.5,101520,91,-4.499999,-2,105,3.5,4.6,8.33,6.11,1015,14.1,14.7,Baja
287,101550,83,-4.099997,-3.5,22,4.7,5.6,7.69,5.71,1016.6,14.8,15.5,Baja
286.200012,101770,91,-5.9,1.2,109,5.7,6.6,8.33,6.07,1017.9,14.2,15.3,Baja
285.5,101990,96,-3.1,0.700002,119,4.1,4.9,7.14,5.46,1020.3,14.1,15,Baja
285.799988,102280,92,-3.399997,2.1,139,3.5,4.8,7.69,6.09,1022.7,13.9,15.1,Baja
286.299988,102540,86,-4.1,4,127,3.6,4.3,16,5.97,1025.1,14.8,15.7,Baja
286.399963,102670,86,-4.999999,5.6,151,5.8,6.9,13.79,5.32,1026.5,14.6,15.8,Baja
286.099976,102830,92,-2.899998,4.700003,162,5.3,6.1,13.79,5.03,1028.3,14,15.4,Baja
286.299988,102990,93,-2.4,5.500001,157,5.5,6.5,5.56,4.75,1029.7,13.8,15.4,Baja
286.899994,103120,83,-0.099997,3.5,177,4.3,5.4,14.81,4.9,1030.4,14.1,15.5,Baja
286.599976,103140,85,-0.3,2.7,171,2.6,3.5,7.69,6.01,1030.6,14.1,15.5,Baja
285.799988,103180,93,2.900002,0.2,256,3.5,4.2,14.81,6.56,1031.1,13.5,15.4,Baja
286.299988,103190,88,2.000001,-2.2,307,5.1,6,7.14,5.56,1031,13.6,15.2,Baja
286.5,103210,84,5.700002,-2.1,284,6.7,7.6,7.69,4.36,1031,13.7,15.5,Baja
286.700012,103150,79,6.800002,-5.2,309,8.6,10.6,5,4.51,1030.3,14.1,15,Baja
285.899994,103230,81,7.7,-3.599998,294,7.5,9,5,4.51,1030.8,13.7,14.5,Baja
285.899994,103150,78,7.300002,-3.499999,305,6.9,7.9,5.26,4.66,1030.8,12.9,14.2,Baja
286.299988,103130,82,7.500001,-2.4,291,9,10.5,5.26,4.38,1030.6,13.1,14.4,Baja
286.399994,102980,88,7.500001,-3.3,308,8.2,10.2,5.56,4.7,1029,13.4,14.6,Media
285,102840,99,7.300002,-3.9,292,8.4,10.2,6.67,4.59,1027.7,13.1,14.3,Media
285.899994,102620,95,6.8,-3.2,295,7.2,9,7.14,5.07,1026.2,13,14.3,Baja
285.600006,102460,98,7.1,-2.5,299,5.9,7,7.14,4.59,1024.2,13.7,14.4,Baja
285.799988,102270,96,5.4,-5.1,313,6.6,8.3,6.67,4.58,1022.2,13.5,14.4,Baja
286,102140,98,7.6,-4.9,295,8.2,10.3,5.88,4.59,1020.9,12.8,14.4,Media
286.600006,101990,95,8.800001,-2.4,280,7.8,9.1,6.67,5.26,1019.2,13.3,14.4,Media
286.700012,101790,93,8.100001,-2.2,292,7.4,9,8.33,5.7,1016.8,14.7,14.7,Media
286.899994,101630,95,6.8,-2.9,293,6.1,7,8.33,6.65,1014.9,14.2,14.5,Media
286.700012,101540,99,7.700002,-2.6,300,5,6.1,7.69,5.7,1014,14.2,14.6,Media
288.299988,101540,84,7.000001,-2.3,286,5.2,6.1,8.33,6.27,1013.8,14.4,14.5,Media
287.499969,101410,88,8.900002,-2.699998,290,5.7,6.5,8.33,5.67,1013.1,14.9,15,Media
287.399994,101290,91,7.800002,-2.799997,289,5.1,6,8.33,6.11,1011.9,14.6,15,Media
287.200012,101140,94,7,-2.699998,323,4.5,5.8,8.33,5.73,1011,14.3,15.1,Media
288,101160,90,3.500001,-3.6,34,2.2,4.2,7.69,6.43,1011.6,14.5,15.1,Media
287.799988,101320,94,4.100001,-3.299999,317,3.7,4.5,7.69,6.08,1013.3,15.4,15.6,Media
287.399994,101460,97,2.100002,-5.1,321,5.1,6.1,7.69,6.2,1014.4,15.4,15.5,Baja
287.600006,101600,94,2.800002,-3.4,307,3.9,4.7,8.33,6.07,1015.3,15.5,15.5,Baja
287.799988,101610,93,4,-2,303,6,6.9,7.69,5.67,1016,15.3,15.5,Baja
287.600006,101550,92,6.700002,1.1,292,5.1,6.1,7.69,5.22,1015.5,15.2,15.9,Baja
286.999969,101440,96,7.200002,1.7,218,4.7,5.4,7.14,5.38,1013.6,14.7,15.8,Baja
286.899994,101230,96,8.700002,0.4,267,5.2,6.3,6.67,4.89,1012.1,14.7,15.9,Baja
287.200012,101180,92,8.000002,2.700003,246,3.9,4.5,7.69,5.55,1011.4,15.1,15.8,Media
287.399994,101010,88,11.1,6,242,7.2,8.3,7.14,4.98,1009.1,14.6,16,Media
287.200012,100690,88,12.600001,6.100003,246,10.5,12.8,5.56,4.86,1005.5,14.2,15.8,Moderada
286.700012,100480,91,15.800001,4.800002,258,12,14,8.33,5.65,1002.8,14.6,15.2,Moderada
286.899994,100610,84,15.4,5.8,252,12.6,15.2,9.09,5.91,1002.9,14.4,15,MuyAlta
288.200012,100740,79,16,4.300003,255,13.6,16.7,10,6.77,1003.5,14.6,14.5,Moderada
287.299988,100940,88,14.9,1.400002,272,10.4,12.8,10,6.61,1007.5,14.4,14.4,Moderada
286.200012,101200,89,13.200002,2.900002,265,9.5,12.5,10,6.62,1010,13.9,14.6,Moderada
285.899994,101340,84,10.500002,3.400003,250,10.2,11.9,9.09,6.13,1012.1,13.3,14.4,Moderada
285.899994,101490,84,9.1,7.1,229,9.5,11.2,9.09,5.77,1013.3,13.6,14.5,Media
285.799988,101460,83,5.000001,7,217,7.8,9.8,8.33,5.75,1013.9,13.5,14.5,Media
285.700012,101410,88,0.4,6.6,203,7.9,9.4,8.33,5.54,1013.4,12.6,14.3,Media
285.899994,101260,88,-1.799999,5.6,170,7,8.5,7.69,5.11,1012.9,12.7,14.4,Media
286.599976,101110,83,-1.4,4.600001,92,4.6,5.4,7.14,5.1,1011.3,12.7,14.5,Baja
286.799988,101020,84,3.7,6.300002,173,5.3,6.1,6.67,5.2,1009.1,13.7,14.4,Media
286.200012,101110,95,2.300002,5.9,172,5.2,6.4,5.88,5.25,1010.9,12.8,14.4,Media
286.799988,101220,90,0.1,8.900002,178,8.3,10.2,6.25,4.68,1011.3,13.7,14.5,Media
286.899963,101380,90,0.2,8.1,190,7.3,8.4,7.14,5.18,1013,14,14.4,Media
287.200012,101240,92,-2.299997,8.000002,158,7.4,8.9,7.69,5.27,1012.6,13.9,14.5,Media
287,101020,96,-1.1,8.200002,175,7.3,8.7,7.69,5.1,1009.8,13.7,14.5,Media
287.299988,100950,95,1.400002,11.300001,169,9.5,11.4,5.26,4.96,1009.1,13.9,14.4,Media
287.5,101100,88,5.800002,10.5,199,9.4,11.3,6.67,5.06,1009.1,14,14.4,Media
286.799988,101390,88,9.1,8.800001,235,8.8,11.4,7.14,5.1,1012.5,13.9,14.4,Media
286.299988,101700,90,6.500001,11.2,200,9.8,12,7.14,5.37,1015.7,13.8,14.3,Media
286.899994,101910,86,7.500001,10.2,216,9.3,11.2,7.69,5.51,1017.4,13.9,14.2,Media
286.899994,102090,90,10.1,8.6,231,8.5,10.2,7.14,5.53,1019.6,14,14.4,Media
286.600006,102160,94,12.100001,6.300002,233,10.4,12.9,7.69,5.27,1020.3,14.1,14.3,Media
285.999969,102270,92,12.700002,4.3,252,11.3,13.4,7.69,5.25,1020.8,14,14.2,Media
286.700012,102340,89,12.6,1.800002,274,9.1,11.2,7.69,5.76,1021.9,14.1,14.4,Media
286.899963,102550,90,11.9,0.9,278,9.7,11.6,7.14,4.94,1023.7,13.9,14.4,Media
286.599976,102520,95,8.300001,-0.899998,289,8,9.6,6.67,5.29,1024,14.1,14.8,Media
285.899994,102500,99,5.9,-0.099998,293,7.2,8.8,7.14,5,1024.4,13.7,14.7,Baja
286.700012,102470,93,2.3,1.300002,319,2.6,3.6,6.25,4.98,1024.5,13.5,14.5,Baja
287.299988,102390,90,-0.1,3.300002,208,1.7,2.5,5.88,4.77,1023.8,13.9,14.8,Baja
287,102090,93,-4.7,3.1,128,4.7,5.9,5.26,5.18,1021.4,13.3,14.8,Baja
286.200012,101960,97,-2.3,1.300002,138,4.9,5.6,6.67,4.24,1020.1,13.6,14.7,Baja
286.799988,102060,93,-0.999997,-0.7,141,2.7,3.2,5.88,5,1020,13.9,14.7,Baja
287.700012,102240,85,0.600003,-0.3,257,2.7,3.4,5.26,4.58,1021.5,14.3,15.2,Baja
287.699982,102340,83,0.400003,-1.599998,256,1.2,1.8,5.88,4.81,1022.4,14.3,14.8,Baja
287,102500,84,2.6,-1.699998,278,4,4.8,5.56,5.81,1023.8,14.2,14.8,Baja
286.799988,102620,88,3.000001,-1.2,315,5.1,5.9,6.25,4.52,1025.2,13.7,14.7,Baja
287.599976,102790,84,4.000003,2.400002,273,3.9,4.6,5.88,4.13,1026.6,14.5,14.9,Baja
286.899994,102670,93,4.700002,4.2,224,4.5,5.5,5.88,5.07,1026.1,13.6,14.9,Baja
286.099976,102530,100,4.7,6.500001,221,7.1,8.6,4.55,4.33,1024.5,14,14.7,Media
287.200012,102320,93,6.6,6.1,223,7.3,8.4,7.14,5.25,1021.9,14.1,14.7,Media
287.999969,102260,83,9.500002,2.9,268,8.6,10.6,7.14,5.18,1021.3,14.7,14.9,Media
287.399963,102240,84,10.700002,-0.5,269,9.3,10.7,6.67,5.47,1021.5,14.2,14.8,Media
285.899994,102390,93,10.2,0,276,9.6,13,8.33,4.96,1021.2,14,14.8,Media
286.899994,102520,87,9.800001,0,279,6.9,8.5,7.69,5.52,1023.7,14.4,14.7,Media
287.299988,102690,85,8.6,0.3,285,8.1,9.8,7.69,5.16,1025.4,14.5,14.8,Media
286.899994,102650,96,6.8,1.1,274,5.1,6.1,7.14,5.31,1026.3,14,15,Baja
286.299988,102640,100,5.000001,1.500003,216,2.8,3.4,6.67,5.12,1026.2,13.8,14.9,Baja
287.299988,102670,95,5.100003,2.100002,196,5,6,6.25,4.83,1025.7,14.2,15,Baja
287.899963,102700,87,7.4,0.3,278,5.6,6.8,5.56,4.39,1026.2,14.9,15.1,Baja
287.5,102680,92,7.800002,0.200003,264,6.1,7.4,6.25,4.68,1026.3,15.2,15.2,Baja
286.899963,102630,98,8.300001,1.4,264,8.2,10,6.67,4.45,1025.9,14.2,15.3,Media
287.799988,102580,93,8.600001,1.300003,252,7,8.5,7.69,5.16,1025.4,14.8,15.4,Media
287.5,102590,94,9.6,0.300002,261,8.4,10,7.14,5.67,1024.5,15,15.4,Media
287.200012,102520,99,9,-0.199997,271,7.6,9.7,8.33,5.9,1024.9,14.7,15.4,Media
287.299988,102600,99,7.8,0.700002,266,8.2,10.1,9.09,5.85,1024.7,14.2,15.5,Media
287.5,102520,96,7.800002,0.400002,273,7.5,9,7.69,5.75,1024.7,14.9,15.5,Media
287.399994,102490,95,5.7,3.700001,251,7.4,9.3,8.33,5.59,1023.7,14.6,15.5,Media
287.200012,102250,97,7.100001,4.800002,234,7.5,8.6,8.33,5.98,1022,14,15.5,Moderada
287.600006,102000,93,4.900002,7.800002,211,7.2,8.7,9.09,6.23,1019.1,14.5,15.4,Moderada
287.700012,101560,89,4.900002,12.3,206,11.5,13.6,8.33,5.89,1015.7,14.4,15.4,Moderada
287.299988,101310,95,6.100003,12.3,198,12.3,15.2,10,6.29,1011.5,14.9,15.3,Moderada
287,101030,97,7.500001,7.100001,226,7.5,9.5,10.81,7.15,1009.8,14.8,15.3,Moderada
287.100006,100800,96,5.200002,2.000001,269,2.7,3.8,10,7.02,1008.4,14.4,15.2,Media
287.499969,100900,91,7.800002,-0.499998,271,3,4,10,7.3,1008.8,13.9,15.2,Media
287.399963,101160,90,9.4,-0.399998,258,6,7.2,10,6.67,1010.7,14.7,15.2,Media
287.199982,101540,91,7.700003,-1.599998,298,6.6,7.7,9.09,6.59,1014,14.9,15.3,Media
286.899994,101770,92,8.000002,-0.199998,267,6.8,8.4,8.33,6,1016.9,15,15.3,Media
287.200012,102010,89,7.6,1.8,277,6.9,8.8,9.09,5.16,1019.1,14.8,15.3,Media
287.299988,102050,94,7.200002,7.800002,216,6.7,7.9,8.33,5.53,1019.3,14.1,15.4,Media
287.899963,101870,93,10.5,8.8,240,9.3,11.1,7.14,5.15,1017,14.8,15.4,Moderada
287.799988,101610,93,12.4,7.700002,249,10.2,12.3,6.67,5.59,1014.6,15.1,15.3,Media
287.700012,101580,95,11.500002,5.700002,250,7.8,9.7,6.67,5.54,1014.6,14.8,15.3,Moderada
287.299988,101770,97,10.100001,5.5,249,8.2,10.6,7.69,5.8,1016.2,15,15.3,Media
287.299988,101870,98,7.400002,5.100001,257,8.1,9.6,8.33,5.5,1017.1,14.5,15.3,Media
287.299988,101830,97,5.400002,8.1,228,5.7,6.9,6.67,5.42,1018.1,14.2,15.3,Media
287.700012,101790,95,4.4,10.600001,195,9.5,11.6,6.25,4.81,1017,14.8,15.3,Media
287.5,101850,98,7,11.000002,210,10.3,12.5,6.67,5.46,1017.5,15.4,15.4,Media
287.5,101830,98,3.6,11.9,198,11.6,13.8,8.33,5.33,1017.4,14.8,15.4,Moderada
287.200012,101670,98,0.6,13.7,178,11.4,13.9,7.69,5.61,1015.5,14.8,15.3,Moderada
287.399994,101370,97,-1.199997,13.4,167,13.3,17.5,7.69,5.8,1012.3,15,15.2,Moderada
287.599976,101040,95,-0.3,10.700002,204,9.7,12.2,9.09,6.09,1009.5,14.7,15.1,Media
286.700012,100800,100,3.600002,5.5,196,3.8,4.9,8.33,6.31,1008.7,14.2,15,Media
286.899994,100610,96,3.200001,4.200002,170,3.6,4.2,7.69,5.68,1007.4,14.1,14.9,Media
287.200012,100720,92,2.2,5.600001,177,5.8,7,8.33,5.74,1006.4,14.3,14.8,Media
287.199982,100620,92,4.200002,9.700002,185,8.8,10.2,7.69,4.78,1005.4,14.4,15,Media
287.099976,100540,93,4.700002,11.600001,200,9.4,10.9,7.69,4.93,1004.4,14.4,14.9,Media
287.099976,100390,90,1.9,11.100001,188,9.5,12.1,7.14,5.23,1003.6,14.2,14.8,Moderada
287,100280,87,4.900002,12.300001,195,11,15,7.69,5.66,1003,14.2,14.6,Moderada
286.999969,100450,89,6.600001,11.4,200,11.2,13.3,10,6.76,1003.1,14.5,14.6,Moderada
287.200012,100670,88,7.2,10.800001,206,11,14.1,10,6.3,1004.8,14.5,14.7,Moderada
286.700012,100940,91,8.400002,9.200002,224,9.2,11.2,10.81,6.66,1007,14.4,14.5,Moderada
287.5,101150,87,7.600001,10.400003,209,9.6,11.4,8.33,5.87,1009.5,14.3,14.9,Moderada
287.5,101500,87,7.6,10.3,216,9.9,11.8,11.43,6.51,1013.1,14.4,14.6,Moderada
287.100006,101650,92,6.8,8.400002,217,9.4,11.4,10,6.33,1015.3,14,14.9,Moderada
286.899963,102010,91,8.200002,5.800002,251,4.5,6.7,10,6.65,1018.8,13.8,14.9,Media
286.700012,102290,86,6.1,3.900002,233,7.2,8.7,10,5.49,1022.3,14.1,14.8,Media
287.700012,102610,77,4.300002,4.900002,217,4.7,5.9,7.69,6.03,1025.4,14.3,15,Baja
287.399963,102640,82,-1,6.400002,177,4.7,5.6,9.09,5.32,1026.6,14.3,14.9,Baja
287.700012,102550,89,-5.1,8.600003,143,6.3,7.4,8.33,5.13,1026.5,14.4,14.9,Baja
287.799988,102410,95,-4.599998,10,129,9.8,12.3,4.55,4.2,1025,13.9,14.8,Media
289.199982,102440,90,2.500001,7.3,158,5.8,6.8,6.67,5.26,1022.6,14.7,14.6,Media
288.599976,102380,95,5.9,6.100003,222,3.8,4.9,7.69,5.51,1022.6,14.5,14.8,Media
287.899963,102370,100,7,6,209,8.6,10.1,7.14,4.85,1021.9,14.9,14.8,Media
287.600006,102590,100,7.500001,1.9,284,4.3,5.3,8.33,6.68,1024.5,14.2,14.8,Media
288,102690,96,4.8,1,306,3.8,4.7,11.43,6.06,1026.7,14.8,15.1,Media
287.700012,102620,95,1.100002,2.7,80,0.5,0.9,10,6.69,1026.9,14.4,15.1,Media
288,102490,94,-0.799998,0.2,57,4.4,5.3,9.09,6.91,1025.2,14.2,15,Baja
288.399994,102300,90,0.8,0.4,76,4.6,5.6,9.09,6.11,1024.1,14.5,15,Media
287.899994,102340,91,2.9,-3,60,1.1,1.7,9.09,6.57,1023.4,14.9,15.3,Media
287.399994,102360,91,3.600002,-2.7,171,0.8,1.2,7.69,6.11,1023,13.7,15.3,Baja
287.299988,102260,86,7.1,-3.9,299,7.5,8.5,8.33,4.84,1021.8,14.3,15,Baja
287.299988,102290,80,5.900002,-3.499997,310,6.5,8.1,8.33,5.13,1021.5,14.4,14.7,Baja
287.399963,102130,82,6.400002,-2.599997,297,6.2,7.1,5,4.57,1020.9,14.6,14.9,Baja
287.399963,102110,81,5.9,-3.399998,307,5.7,6.6,7.69,5.2,1020.3,14.5,14.8,Baja
286.699982,101950,85,6.5,-1.7,259,3.8,5.3,8.33,5.06,1019.2,14.1,14.8,Baja
286.799988,101940,77,4.3,0.800002,258,5.6,6.7,7.14,4.82,1018.5,14.5,14.7,Baja
286.899994,101710,78,2.3,6.400002,229,6.2,8.1,5.26,4.67,1016.9,14.5,15,Baja
287.199982,101460,89,-1.499998,9.2,179,7.6,9,5,4.17,1015.2,14.1,15,Media
287.899994,101190,93,0.9,11.1,160,10,12.1,5.56,4.72,1011.3,14.2,14.8,Media
287.700012,101280,92,4.900002,9.500002,201,7.8,9.3,6.25,5,1011.1,14.7,14.7,Media
288,101470,89,6.200002,8.900002,226,8.2,9.8,6.67,4.87,1013.6,14.1,14.7,Media
287.700012,101620,95,4.000001,8.700003,186,7.3,8.7,9.09,5.78,1015.7,14.7,14.9,Media
288.100006,101890,92,2.600002,8.900002,189,7.2,8.3,10,6.12,1018.2,14.7,14.8,Media
288.600006,102250,92,1.200001,8.100001,198,6.6,8,9.09,6.31,1020.7,15.1,14.8,Media
288.399994,102590,94,3.3,9.500002,200,8.4,9.8,8.33,5.49,1024.6,15.4,14.9,Media
287.899994,102860,98,2.300002,10.6,190,7.1,8.4,6.67,5.71,1028.1,15.2,14.8,Media
288,103110,96,2.600002,9.600001,196,7.9,9.6,7.69,5.33,1030.5,15,14.7,Media
287.799988,103400,98,1.300002,9.100001,193,8.2,9.8,7.14,5.42,1033.5,14.5,14.8,Media
287.799988,103580,100,3.200001,8.200002,206,7.9,9.2,7.14,5.42,1035.2,14.6,14.7,Baja
287.5,103650,100,4.7,5,217,5.2,6.9,6.67,5.22,1035.6,14.6,14.7,Baja
287.499969,103600,100,5.700002,5.3,216,6.4,7.7,7.69,5.33,1035,13.9,14.8,Baja
287.799988,103480,100,7.200002,6.400002,216,7.2,8.8,7.69,4.91,1033.4,14.3,14.8,Media
288.299988,103220,99,10.7,5.900003,239,7,8.7,7.14,5.24,1030.8,15,14.9,Media
288.100006,102780,99,11.800001,3.800003,247,8.4,9.8,5.56,4.69,1026.9,15.3,14.8,Media
287.700012,102570,100,12.5,-0.5,276,9.8,11.5,6.67,5.24,1024.2,14.8,14.8,Media
287.399994,102380,98,9.000002,-1.8,305,5.6,6.8,7.14,5.41,1022.8,14.7,14.8,Media
287.5,102260,93,9.6,-2.2,289,7.9,9,7.14,5.25,1021.9,14.3,14.8,Media
286.899963,101880,99,7.3,0.9,266,5.8,6.8,6.67,5.23,1018.9,14.6,14.9,Baja
287.100006,101490,98,3.500001,-0.2,159,1,1.7,7.14,5.17,1015.4,14,14.9,Baja
287.899963,101230,91,1.800002,-4.599998,323,2.6,3.1,6.67,5.49,1013,14.2,14.9,Baja
288.5,101130,87,2.1,-4.4,1,3.9,4.7,7.14,5.17,1012.5,14.2,15.1,Baja
287.700012,101060,95,2.1,-3.9,315,3.6,4.4,7.14,5.92,1011.1,14.6,15.1,Baja
287.600006,100940,98,1.300002,-4.4,356,5.1,6.5,7.69,6.16,1010,13.9,15.1,Baja
287.799988,100870,95,1.100002,-3.2,347,3.5,4.2,7.14,5.82,1008.7,14.8,15.3,Baja
288,100800,90,-2,-4.5,66,4.5,5.4,10,6.32,1008.6,15.1,15.8,Baja
288,100870,92,-4.5,-6.4,48,6.5,7.9,7.69,5.25,1009.6,14.9,15.5,Media
287.899994,100900,94,-1.899998,-8.5,10,4.7,5.5,5.88,5.18,1010.6,15.1,15.4,Baja
288.899994,100930,86,0.9,-9.9,344,7.3,8.5,7.14,4.91,1009.8,15.3,15.3,Media
288.899963,100990,84,2.500001,-7.999999,354,6.5,7.4,8.33,5.4,1009.9,15.7,15.5,Media
288.299988,100980,89,2.7,-4.999999,350,3.6,4.3,7.14,6.04,1010.3,15.3,15.5,Baja
287.899994,100970,92,0.600003,-2,97,5.4,6.6,7.14,5.84,1010.1,15.3,15.4,Baja
287.600006,101010,94,-0.9,-4.399999,43,7.5,8.6,7.14,4.45,1010.4,14.6,15.4,Media
288.5,101060,83,-0.999998,-5.3,8,7.1,8.4,8.33,5.12,1008.5,13.8,15.4,Baja
287.899994,101180,87,-3.399998,-5.8,50,5.7,6.9,7.69,5.43,1011.8,14.6,15.4,Media
287.899963,101160,90,-2.1,-7.5,46,7.8,9.1,7.14,5.02,1012.5,15,15.3,Media
288.100006,101280,88,-1.599998,-7.1,23,8,9.1,4.76,4.5,1013.7,14.9,15.4,Baja
288.5,101350,87,0.800002,-7.4,339,6.9,8.2,5.26,4.18,1013.9,15.2,15.5,Baja
287.899994,101480,92,3.300002,-5.4,329,4.8,6.1,12.12,4.58,1014.8,15.1,15.6,Baja
288,101540,89,6.200002,-5.4,308,6.9,8,12.12,4.03,1015.4,15.1,15.5,Baja
287.799988,101640,84,6.200002,-2.6,293,5.5,6.9,3.85,3.73,1015.9,14.8,15.4,Baja
288.200012,101680,83,8.1,-1.799999,282,5.6,6.5,4.35,3.78,1015.9,15,15.5,Baja
287.399994,101820,88,7.600001,-1.8,299,7.1,8.6,3.85,3.72,1016.7,15.1,15.5,Baja
287.200012,101730,88,8,-1.599997,299,7.2,8.5,5.26,4.37,1017,15,15.6,Baja
288.100006,101870,80,7.5,-2.4,303,7.3,8.9,6.25,4.41,1018,15.1,15.7,Baja
288.399963,101920,83,7.800002,-1.6,294,6.3,7.6,6.67,4.79,1018.7,15.3,15.6,Baja
287.600006,101990,92,5,-1.2,297,4.9,5.8,6.25,4.36,1020,15.1,15.7,Baja
287.600006,102050,89,4.000001,0.1,274,4,4.8,5.88,5.43,1019.8,14.9,15.6,Baja
287.799988,101950,90,-0.199998,4.2,216,2.8,3.7,9.09,5.15,1020,14.8,15.6,Baja
288,101770,92,-1.1,8.700003,172,5.9,6.9,10,5.76,1018,15.1,15.8,Media
287.5,101460,98,-0.499998,9.3,152,8.1,9.5,10,5.54,1015.5,14.3,15.7,Media
287.799988,101230,98,2.600002,6.100003,225,5.8,6.8,6.67,5.21,1011.7,14.8,15.6,Media
288,101080,96,4.800002,3.500003,202,2.6,3.5,10,5.76,1010.5,14.9,15.7,Baja
288.200012,101000,96,8.900002,0.700002,290,5.4,7.6,6.25,5.18,1009.4,14.9,15.8,Media
288.200012,100930,92,10.800001,-0.1,275,7.9,9.9,10,5.72,1009.1,14.6,15.8,Media
287.399994,100860,96,13.700002,-1.499998,277,9.7,11.4,5.88,5.04,1008,15.4,15.8,Moderada
287.699982,100930,88,14.600001,-0.299998,282,11.3,14.4,7.14,5.74,1008,15.3,15.7,Moderada
287.799988,101090,84,13.7,0.700002,279,10.2,12.7,8.33,5.99,1009,15.4,15.7,Media
287.299988,101100,92,11.400002,1.500002,271,8.8,10.5,7.14,5.59,1009.6,15.1,15.7,Media
287.200012,101100,91,11.700002,1.5,273,9.1,11.1,7.14,5.23,1009.7,15.1,15.6,Media
287.600006,101160,88,9.400002,2.4,271,7.9,9.3,7.14,5.47,1010.2,15.1,15.5,Media
288,101100,89,6.400003,6.200002,247,7.4,8.5,7.69,5.8,1009.8,15.1,15.6,Media
287.5,100830,92,8.200002,-0.099998,265,5.7,6.8,8.33,5.75,1007.6,13,15.5,Media
287,101110,86,11.6,-4.6,293,10.6,12.3,7.69,5.42,1009.3,14.8,15.5,Media
287.699982,101490,86,12.200002,-1.7,288,8.7,10,7.69,5.61,1013.2,14.9,15.5,Media
